"age" "edu1" "edu2" "edu3" "leisure.1" "leisure.2" "leisure.3" "mar1" "mar2" "mar3" "sex" "income.1" "income.2" "income.3" "lifesatisfaction.1" "lifesatisfaction.2" "lifesatisfaction.3"
33 0 0 1 3 3 5 1 0 0 0 7.52832861328125 2.597080078125 19.8361953124999 2 3 2
40 0 0 1 8 5 8 1 0 0 0 5.32707714843748 5.04242822265626 1.61851123046875 2 2 2
18 0 0 0 8 12 12 0 0 1 0 2.31492358398438 10.036 9.96346484374996 3 2 3
16 0 0 0 7 2 7 0 0 1 0 1.04365991210938 1.17 0.11003849029541 3 3 3
48 0 1 0 1 4 12 1 0 0 0 33.3378593750007 26.8454746093751 22.2941503906241 3 2 2
32 0 0 0 2 12 1 0 0 1 1 16 23.0000000000003 23.5000000000012 3 3 2
41 0 0 0 4 6 3 0 0 1 1 8.93072167968748 10.0896015625 13.0493740234375 3 3 2
59 0 0 1 3 3 2 1 0 0 1 9.24431738281254 4.45369628906251 4.60727197265623 3 3 3
31 0 0 0 3 3 3 0 0 1 1 13.7602773437499 13.4 14.3106240234375 2 2 2
26 0 0 0 4 3 2 1 0 0 0 1.42297949218749 10.0817802734375 11.3953984374999 2 2 2
54 0 1 0 12 12 12 1 0 0 1 27.0650117187503 24.582863281249 22.7578515624998 3 3 2
77 0 0 1 2 1 1 1 0 0 1 8.97708886718751 11.86184375 9.48940234375002 2 2 2
73 0 1 0 1 1 1 1 0 0 0 5.44167724609374 7.30653857421878 5.99582421874997 3 2 2
36 0 0 1 1 3 8 1 0 0 0 11.555724609375 15.3588212890625 14.0181279296875 3 3 3
71 0 0 0 3 2 4 1 0 0 1 14.31633203125 14.5311093750001 13.514423828125 3 3 3
36 0 0 1 9 5 11 1 0 0 1 14.54801953125 16.7699999999999 16.8999999999999 2 2 2
30 0 0 1 5 7 5 1 0 0 0 6.14623535156248 1.95522717285156 9.26160351562504 3 3 2
78 0 0 0 1 1 2 1 0 0 0 2.46415600585939 5.441505859375 5.54441162109377 2 2 2
72 0 0 1 1 4 5 0 0 0 0 8.98251953125006 14.0134658203126 11.582802734375 2 2 2
38 0 0 0 4 2 4 0 1 0 0 9.18813281249998 15.86643359375 17.806716796875 1 1 2
64 0 1 0 1 5 2 1 0 0 1 30.8523867187493 36.3989570312504 29.5329082031248 2 3 2
45 0 1 0 3 2 1 1 0 0 0 15.7321015625001 17.4133945312501 15.63316796875 3 3 3
79 0 0 0 6 4 5 1 0 0 1 13.3941484375 14.8950625 12.663771484375 3 3 3
75 0 0 0 4 4 1 1 0 0 0 6.85120458984374 8.05786132812496 6.29462402343752 3 3 3
38 1 0 0 9 6 4 0 0 1 0 29.3625878906248 28.1656601562487 31.1579687500007 3 3 2
35 0 0 0 3 3 2 1 0 0 1 21.0199999999999 17.0910253906251 20.408775390625 3 3 3
33 1 0 0 4 3 2 1 0 0 0 28.0688124999988 30.0998496093748 27.7435781250008 3 3 3
57 0 0 1 1 2 4 1 0 0 0 8.21478515625001 3.84055419921876 3.54032324218749 3 2 3
42 0 1 0 2 2 2 1 0 0 0 11.078166015625 13.372970703125 12.1068964843749 2 2 2
17 0 0 0 3 2 4 0 0 1 0 0.0928460845947269 0.381040008544923 5.66958544921877 2 3 2
55 0 0 1 2 2 1 0 1 0 0 10.6600000000001 3.98943798828126 6.94199999999999 1 1 1
39 0 1 0 3 3 2 1 0 0 1 4.00000000000001 3.15549999999998 12 3 3 2
38 0 0 1 6 5 2 1 0 0 0 25.0467460937513 11.335392578125 12.6760322265625 2 2 3
47 0 0 0 3 3 2 1 0 0 1 14.750966796875 15.028 14.449298828125 3 2 2
29 1 0 0 3 2 1 0 0 1 1 21.916859375 20.4157050781249 28.4509394531261 3 3 3
54 0 0 1 1 2 4 1 0 0 0 6.17274804687502 6.85727490234378 7.96605078124997 3 3 3
61 0 0 0 1 4 5 1 0 0 1 11.818953125 5.89308007812502 14.8985859375001 2 3 3
45 0 1 0 3 3 2 1 0 0 0 13.2316328125 13.7986503906249 18.182474609375 2 2 2
49 0 1 0 4 6 5 1 0 0 0 14.2933593750001 15.311779296875 16.5127031249999 2 2 2
80 0 0 1 1 1 2 0 0 1 0 7.02501123046877 12.2377373046875 10.8825791015625 2 3 3
54 1 0 0 1 1 1 1 0 0 1 20.055427734375 16.7384609374999 20.2042109374999 2 3 2
24 0 0 0 3 6 8 0 0 1 1 6.04026464843749 10.9278486328125 11.363466796875 2 2 2
22 0 0 0 4 7 9 0 0 1 0 7.14999999999997 9.01967480468753 8.89714257812497 3 2 2
33 0 0 0 3 9 6 0 0 1 0 21.3885097656251 22.8206679687504 24.0025820312503 3 3 2
26 1 0 0 10 12 10 0 0 1 0 25.9549023437505 31.3741347656253 33.8120078124996 3 3 3
30 0 0 0 2 6 5 0 0 1 0 14.00509375 18.25965234375 17.73237890625 1 2 3
75 0 1 0 5 2 2 1 0 0 1 6.62436718749999 9.12603125000004 13.803150390625 3 3 2
44 0 0 1 3 6 8 0 0 1 0 36.5391718749983 33.7414023437503 37.3109921875008 2 3 3
43 0 0 0 1 1 2 0 1 0 0 10.2509794921875 10.139177734375 10.8043447265626 2 1 1
53 0 1 0 5 9 7 1 0 0 1 30.1131249999988 35.0139140625009 30.0810859374988 3 3 3
29 1 0 0 7 11 5 0 0 1 0 26.1681289062506 27.6536679687512 27.4997480468757 2 2 2
40 0 1 0 1 5 1 1 0 0 1 33.6258671874996 28.8221699218756 23.1677832031241 3 3 3
19 0 0 0 3 3 4 0 0 1 1 1.59046923828124 0.0700000000000001 0.714921142578123 3 3 2
59 0 0 1 9 10 9 1 0 0 1 7.2961552734375 8.86884375000004 8.20672363281255 3 3 3
48 0 1 0 12 12 12 1 0 0 1 39.6000000000011 38.9329492187492 42.9208554687485 3 3 3
60 0 0 0 5 6 4 1 0 0 0 13.319849609375 13.560392578125 15.5758671875001 3 3 3
61 1 0 0 5 11 5 1 0 0 1 14.4742441406251 15.8843886718751 17.5192949218751 3 3 3
68 0 1 0 4 5 3 1 0 0 0 4.26093701171875 9.39640429687501 8.93791406249998 3 3 2
37 0 0 0 2 1 3 0 0 1 0 8.82054296875002 6.49453710937502 9.75123925781252 3 2 2
39 0 1 0 5 4 4 0 1 0 0 405.818749999984 19.8243984374999 19.8758535156251 3 3 2
53 0 0 0 4 3 1 1 0 0 1 19.029998046875 20.0095253906249 20.4046367187499 3 3 3
51 0 1 0 1 1 2 1 0 0 0 3.6652490234375 4.03879907226563 5.53187109374999 3 3 3
35 0 1 0 1 2 2 1 0 0 0 6.99133642578127 2.46060864257812 1.88939526367188 1 1 1
48 0 0 1 2 1 3 1 0 0 0 10.0880000000001 13.884 12.818 2 2 2
45 0 0 0 4 3 4 1 0 0 1 15.73 15.678 15.808 3 3 2
68 1 0 0 2 11 4 1 0 0 1 17.5106445312501 22.4196269531241 18.67929296875 3 3 3
66 1 0 0 1 1 2 1 0 0 0 9.80998535156247 10.484 10.559595703125 3 3 2
51 0 1 0 9 5 6 1 0 0 1 20.5902382812499 29.0469218750014 20.45 2 3 3
80 0 0 1 2 3 2 1 0 0 1 10.086271484375 13.182193359375 13.896802734375 2 2 2
37 0 0 0 2 3 4 1 0 0 0 13.9693359375 11.8375732421875 16.7060351562499 2 2 2
48 0 1 0 2 2 3 0 0 1 0 16.5727480468749 17.293302734375 19.2868359374999 3 3 2
67 0 0 1 11 3 4 1 0 0 1 13.009990234375 13.596724609375 13.835068359375 3 3 3
67 0 1 0 11 2 3 1 0 0 0 29.0100781249998 12.0299970703125 8.73259765624997 3 3 3
57 0 0 1 1 1 1 0 1 0 0 5.52184765624999 6.23999999999998 7.02000000000002 3 3 3
50 0 0 1 2 5 3 1 0 0 1 20.3319999999999 20.8 20.8 3 2 3
37 0 0 0 5 1 1 1 0 0 0 8.128740234375 12.6575205078125 14.82468359375 3 3 3
46 0 0 1 4 2 3 1 0 0 1 15.0000000000001 15.8199999999999 12.82 3 3 3
49 0 1 0 4 3 3 1 0 0 0 21.468314453125 22.2170898437495 22.2170898437495 3 2 2
40 0 0 1 3 3 1 0 1 0 0 11.9699150390625 17.645361328125 16.28839453125 2 2 2
46 1 0 0 1 1 2 0 1 0 1 19.8266347656251 17.250634765625 15.7740000000001 2 2 2
47 0 0 0 3 4 3 0 1 0 0 17.0528847656249 18.2197460937499 14.7225214843751 2 2 2
26 0 0 0 3 4 3 1 0 0 1 22.6199999999997 21.9078515625001 25.65925390625 3 3 3
25 0 1 0 9 1 5 1 0 0 0 20.6323867187499 23.1928417968751 24.6635488281252 3 2 3
31 0 0 0 4 5 4 1 0 0 0 14.0411796875 7.12939648437497 9.78434375000004 3 3 3
39 0 1 0 7 8 9 1 0 0 0 19.734083984375 16.3252304687501 22.2007968749995 2 3 2
37 0 0 0 8 10 7 1 0 0 1 18.9000839843751 19.4931074218751 9.30190332031246 2 2 2
44 0 0 1 7 4 3 0 0 0 0 51.8312734374998 11.445349609375 10.8331650390625 3 3 3
23 0 0 0 11 12 7 0 0 1 0 10.68822265625 11.740365234375 12.2977939453125 2 2 3
20 0 0 0 6 7 7 0 0 1 0 17.9006054687499 14.4083007812501 11.3473818359374 2 2 2
16 0 0 0 8 10 3 0 0 1 1 5.76853857421876 17.869654296875 9.004759765625 3 2 3
34 1 0 0 1 2 3 1 0 0 0 1.64606176757812 14.880953125 15.2925732421874 3 3 2
36 0 0 0 3 3 3 1 0 0 1 94.7000000000028 20.1980781250001 30.4533398437503 3 3 3
39 0 0 1 12 9 12 0 1 0 1 11.83 10.4 14.5355 2 2 1
36 0 0 0 7 5 7 1 0 0 0 26.8828320312494 23.0925332031255 23.4627949218756 3 2 2
44 0 0 0 11 9 10 1 0 0 1 40.7067812500006 28.2680585937493 31.3720000000013 3 3 3
48 1 0 0 7 3 3 0 0 1 0 27.0083281249999 22.1896562500002 24.2499999999993 2 3 3
51 0 0 0 4 2 3 0 1 0 0 24.5226562499992 20.996404296875 24.3592382812493 3 3 3
35 0 0 1 12 7 7 0 1 0 0 21.0604082031251 17.911455078125 15.6327363281249 1 1 1
45 0 0 0 5 8 8 1 0 0 1 45.6327968749978 45.7351054687515 48.036953124998 2 2 2
29 1 0 0 12 12 12 0 0 1 1 64.3361562499991 71.8267890625024 66.8498828125013 3 2 2
45 0 0 1 11 7 5 0 1 0 1 20.0000000000001 16.2499999999999 20.0000000000001 3 3 3
60 0 1 0 1 1 4 1 0 0 1 6.35000000000001 10.8242861328125 4.49999999999999 3 3 3
60 0 1 0 2 1 6 1 0 0 0 14.8424091796875 40.6220429687504 10.305615234375 3 3 3
57 0 0 0 4 1 4 1 0 0 0 27.9999999999989 2.80000000000001 37.3261562499986 3 3 3
20 0 0 0 7 7 5 0 0 1 1 13.2599999999999 12.324 13.4874755859375 2 3 2
19 0 1 0 6 2 5 0 0 1 1 2.54999999999999 11.891 15.118400390625 3 3 2
47 1 0 0 4 2 5 1 0 0 0 1.41978979492186 1.60712878417969 13.9406933593749 3 3 3
41 0 0 0 11 3 4 1 0 0 1 21.1278515625 16.924619140625 2.37590429687501 2 3 2
43 0 0 0 3 5 5 1 0 0 0 11.3768701171874 20.8092265625 20.1921171874999 2 2 2
17 0 0 0 11 4 3 0 0 1 0 9.35301855468751 10.5080830078124 11.4543876953125 2 2 3
39 0 0 0 1 7 6 0 0 1 0 15.6548994140625 15.05554296875 16.20554296875 2 2 2
31 0 0 0 11 11 12 1 0 0 1 26.4216875 20.6861992187499 22.2000000000007 3 3 3
32 1 0 0 4 12 5 1 0 0 0 17.6200410156251 17.905728515625 20.4069296875001 3 3 2
42 0 0 0 7 9 9 0 0 1 0 26.7203242187494 26.7689531249988 29.4217089843753 3 2 2
35 0 0 0 3 3 1 1 0 0 0 9.38309570312497 6.38449365234372 4.322080078125 2 2 2
56 0 0 0 2 1 1 1 0 0 0 0.139999999999999 0.0999999999999999 0.075 3 3 3
25 0 0 0 10 6 5 1 0 0 1 16.190904296875 19.156697265625 19.213341796875 2 2 2
58 1 0 0 6 5 7 1 0 0 1 35.2092382812507 42.0052382812486 43.409890624999 3 3 3
28 0 1 0 4 4 4 1 0 0 1 19.180515625 27.3077226562491 32.6441894531234 2 3 3
27 0 0 0 3 2 2 1 0 0 0 1.79852807617187 0.797526733398437 1.50226953125 2 3 3
72 0 0 0 3 5 2 1 0 0 1 6.87968798828127 7.05349414062502 7.31866601562505 3 2 2
68 0 1 0 2 2 2 1 0 0 0 8.81726953125003 9.30459667968745 9.33538378906246 3 3 3
30 0 1 0 8 6 7 1 0 0 1 15.6689677734374 19.55370703125 15.1831962890625 2 2 2
26 0 0 0 3 4 3 1 0 0 0 4.16574804687498 4.68413378906252 7.24275585937497 2 2 2
40 0 1 0 3 2 2 1 0 0 1 16.041240234375 18.0138574218751 17.54176953125 3 3 2
41 0 0 0 2 2 2 1 0 0 0 5.400701171875 5.82950000000003 5.41797460937499 3 3 3
56 0 1 0 9 3 7 1 0 0 1 25.9354648437504 28.8728710937486 38.6965312500016 2 2 2
31 0 0 1 6 3 4 1 0 0 1 10.759099609375 16.7542031250001 23.4389550781248 2 3 3
22 0 1 0 2 1 2 1 0 0 0 1.33324206542969 2.4037734375 7.51218847656251 2 3 2
32 0 0 0 5 2 2 1 0 0 0 10.298505859375 10.9172578125 8.23356054687499 3 3 3
70 1 0 0 1 3 1 1 0 0 1 13.875474609375 19.367666015625 8.03381640625002 2 2 2
43 0 0 0 2 4 3 1 0 0 1 19.6203359375 22.0038359375 23.6500000000005 3 3 3
45 0 1 0 9 9 6 1 0 0 0 20.12798046875 23.2392714843741 17.04229296875 3 2 2
19 0 0 0 3 3 5 0 0 1 0 2.34180126953126 0.399999999999999 2.80261108398436 2 2 1
16 0 0 0 3 6 5 0 0 1 0 0.005 2.8378818359375 3.31543188476561 3 2 3
52 0 0 0 2 7 8 1 0 0 1 9.17800000000001 11.0998671875 0.96580017089844 3 3 3
51 0 0 1 6 5 6 1 0 0 0 7.44996630859375 8.90110546874999 10.9133818359375 3 3 3
21 0 0 0 5 5 9 0 0 1 0 6.43229736328124 8.94339062499999 6.52517822265626 2 2 3
33 0 0 0 2 2 3 1 0 0 0 13.999939453125 14.790669921875 15.192771484375 3 3 3
44 0 0 1 8 5 5 0 1 0 0 5.73089355468748 12.4859462890625 13.1063837890625 1 2 2
37 1 0 0 6 6 3 1 0 0 1 31.2449707031244 38.6829609375006 44.2825664062483 3 3 2
37 1 0 0 2 5 4 1 0 0 0 25.0982441406258 23.7281308593741 22.9160273437503 3 2 2
39 1 0 0 3 5 3 1 0 0 0 22.4950527343756 22.6578085937501 18.6139492187501 3 3 3
19 0 0 0 5 6 7 0 0 1 1 8.58000000000002 11.05 12.87 2 2 3
72 0 0 0 2 3 2 1 0 0 0 5.08994140625 4.56653662109375 4.43790283203126 3 3 2
25 1 0 0 4 3 1 1 0 0 0 4.33916357421873 8.52688378906253 7.95103613281249 3 3 3
61 0 0 1 6 4 5 0 0 1 1 8.04124169921876 8.32462011718746 8.54544921875 3 3 2
71 0 0 1 8 5 6 1 0 0 1 11.71890625 4.08820092773436 4.79416113281252 3 3 2
29 1 0 0 4 12 12 0 0 1 1 27.9999999999989 31.350000000001 33.5000000000014 3 3 3
51 0 0 1 4 12 12 1 0 0 1 82.9047968750008 15.075318359375 6.52162646484377 3 2 2
37 0 0 1 12 9 10 1 0 0 1 19.8000000000001 29.0600000000008 37.8930585937492 3 3 2
53 0 0 1 2 2 7 0 0 1 1 16.0845830078124 2.52698022460938 4.37479394531248 2 3 3
34 0 1 0 3 3 3 0 1 0 0 17.2516953125 2.55896679687499 22.9751542968758 3 3 3
42 1 0 0 7 5 6 1 0 0 1 36.9281757812482 30.6235585937487 28.0115468750007 3 3 3
39 0 1 0 6 4 2 1 0 0 0 17.6549550781251 18.1000097656249 18.371814453125 3 3 2
63 0 0 0 5 2 9 1 0 0 1 12.0047275390625 12.51096875 5.60727197265627 3 3 3
52 0 1 0 2 2 4 1 0 0 0 29.5036738281253 110.1174140625 24.0954531249991 2 2 2
36 1 0 0 4 3 6 1 0 0 1 35.8767265624983 47.7367226562511 51.9399531250002 2 2 2
32 0 0 0 3 5 3 1 0 0 0 1.65796679687499 1.82998034667969 1.92950036621095 3 2 3
35 0 0 0 7 3 3 1 0 0 1 16.21362109375 17.1599999999999 18.2000000000001 3 3 3
33 0 0 0 4 2 9 1 0 0 0 206.449531249998 8.1564697265625 10.123376953125 2 2 3
34 0 0 0 6 4 6 1 0 0 0 13.4522499999999 13.608130859375 13.094 3 2 3
34 0 0 0 3 6 5 1 0 0 1 19.6731113281251 16.091482421875 14.5413232421875 3 3 3
32 0 1 0 3 7 4 1 0 0 0 28.5756269531245 12.52351171875 13.9387382812499 2 2 3
36 1 0 0 7 4 5 1 0 0 0 34.1480390625002 48.558523437499 51.6141289062506 3 3 2
73 0 0 0 3 3 5 1 0 0 1 9.69240917968753 9.60808984374994 13.136806640625 2 3 3
51 0 0 0 12 12 12 1 0 0 0 2.9170791015625 7.04999999999997 9.39999999999995 2 2 2
39 0 1 0 9 6 4 1 0 0 1 14.2500000000001 8.2244638671875 16.2124707031251 3 3 3
33 0 0 0 1 3 3 1 0 0 0 11.217787109375 12.853111328125 15.445291015625 3 3 2
50 0 1 0 6 7 8 1 0 0 0 33.8668554687489 30.0230937499994 32.4249433593738 2 2 2
36 0 1 0 8 9 11 1 0 0 1 30.0230937499994 34.8522031250017 34.9999999999982 2 3 3
34 0 1 0 2 4 4 1 0 0 0 4.64806152343753 5.23696679687499 5.76658349609375 2 3 3
38 0 0 0 2 3 2 0 0 1 0 8.22000000000004 8.45000000000001 14.1368798828125 3 3 3
48 0 0 1 3 1 5 0 1 0 0 11.0109501953125 10.946 11.2671044921875 3 3 3
22 0 1 0 7 6 4 1 0 0 1 14.82 12.48 14.3 2 2 2
33 0 0 0 6 5 8 1 0 0 1 12.6506826171875 13.4834482421875 14.0728369140625 2 3 3
35 0 1 0 4 4 2 1 0 0 0 1.26716040039062 1.41496667480469 1.45355700683593 3 3 3
33 0 0 0 4 3 1 0 0 1 1 6.36510253906251 2.26912524414063 4.55536474609373 2 3 2
43 0 1 0 3 3 2 1 0 0 1 12.9999999999999 13.2599999999999 14.846 2 2 2
20 0 0 0 7 12 6 0 0 1 1 2.03792712402344 8.45000000000001 3.74595825195312 3 3 2
19 0 1 0 11 4 7 0 0 1 1 8.39800000000002 8.76199999999996 8.12341650390629 3 3 3
21 0 0 0 4 9 7 0 0 1 1 12.168 15.288 17.1599999999999 2 3 3
37 0 0 1 2 3 7 0 0 1 0 6.47195996093749 3.61399999999998 6.23815966796873 3 3 3
70 0 0 0 2 1 1 0 0 1 0 9.55960937499999 12.57137109375 11.111705078125 3 3 3
76 0 0 0 3 3 3 0 0 0 0 11.8682998046875 10.67149609375 7.41401562499999 3 2 3
61 0 1 0 1 2 2 0 0 0 0 16.7157578125001 25.1856523437488 18.124546875 3 3 3
43 0 1 0 3 2 3 1 0 0 0 13.222658203125 11.7917734375 15.06051171875 2 2 2
27 0 0 0 4 3 5 0 0 1 0 9.09999999999999 9.87999999999997 11.18 3 3 3
57 0 0 0 2 2 2 1 0 0 1 13.7050000000001 15.6 17.0700000000001 3 3 2
67 0 0 1 7 7 9 1 0 0 1 11.7701396484375 13.628275390625 4.89447412109373 3 3 2
52 0 0 0 4 1 2 1 0 0 0 19.612466796875 16.5664667968749 19.89 3 3 2
24 0 0 0 10 6 12 0 0 1 1 17.9266347656249 15.8466347656249 16.12 3 3 3
38 0 0 0 1 1 4 1 0 0 1 32.7431874999985 36.5138554687508 37.2499999999998 3 3 3
33 1 0 0 1 1 2 1 0 0 0 36.6735312499992 23.2938789062508 41.9784726562497 3 3 3
41 0 0 0 3 1 4 1 0 0 0 5.90388623046877 6.34816845703127 6.15398046875 2 2 1
29 0 0 0 10 12 10 0 0 1 1 29.9896953125 23.0291191406252 21.026166015625 2 2 3
45 0 0 0 2 1 2 1 0 0 0 10.8803701171875 11.16801171875 9.3127451171875 3 2 2
61 1 0 0 6 6 4 1 0 0 1 27.598 33.3479999999999 28.6650000000005 2 2 3
58 0 1 0 4 4 12 1 0 0 0 4.46999999999998 9.64999999999999 3.19889208984374 3 3 3
24 0 0 0 12 12 6 0 0 1 1 12.6372001953124 15.0469228515625 34 2 2 2
37 0 0 0 6 3 2 1 0 0 0 8.00713671875 9.02369921874999 9.36679101562503 2 2 2
41 0 0 1 5 3 4 0 0 1 0 13.8477734375 15.3451162109375 20.98167578125 2 2 2
23 0 0 0 1 6 3 0 0 1 0 8.17056689453129 7.40213720703123 7.81598144531247 1 1 2
20 0 0 0 3 10 2 0 0 1 1 10.2 14.193 26.0714277343749 2 1 3
43 0 0 0 2 1 1 1 0 0 0 1.716 2.418 7.284 2 1 2
27 1 0 0 7 7 7 0 1 0 0 24.6651132812494 28.6654882812495 33.9913046874997 2 2 2
34 1 0 0 5 2 1 1 0 0 1 19.8152421874999 20.4157050781249 21.61662890625 2 2 3
56 0 0 1 6 1 4 1 0 0 1 14.43 12.3354931640625 14.4 2 3 3
61 0 0 0 4 3 1 1 0 0 0 39.7514296874995 5.18534716796876 5.65533789062503 3 2 2
63 0 0 1 12 11 12 0 1 0 1 8.74112011718752 7.43620019531253 10.5969501953125 3 3 2
21 0 0 1 9 12 12 0 0 1 1 10.5929404296875 12.0229404296875 12.7399999999999 3 3 3
65 0 0 1 2 2 1 1 0 0 1 8.45325781249998 7.41557568359376 7.80626318359373 3 2 3
64 0 0 1 2 3 1 1 0 0 0 2.36148242187501 2.40601953124999 2.70175390624999 3 3 3
26 0 1 0 9 7 9 0 0 1 1 21.0797187499999 28.3881328124992 30.0191074218746 1 2 2
79 0 0 1 1 1 2 0 0 0 0 5.84701562500002 5.38560791015623 6.10203417968754 3 3 3
43 1 0 0 6 7 3 1 0 0 1 19.8152421874999 20.607390625 21.5499999999999 3 3 3
41 1 0 0 5 5 7 1 0 0 0 35.9170820312504 40.9617109375014 41.4906953125013 3 3 3
39 0 1 0 4 5 4 1 0 0 1 39.5700000000012 43.5299999999981 45.000000000002 3 3 3
39 1 0 0 3 2 3 1 0 0 0 4.01984204101562 3.53931738281251 4.31359082031247 3 3 3
53 0 0 1 2 2 4 1 0 0 1 7.76277148437498 8.80277148437497 10.4 3 2 2
22 0 0 1 12 12 8 0 0 1 1 9.9 13.7990000000001 27.9999999999989 3 3 3
17 0 0 0 10 4 12 0 0 1 1 6.05947460937498 9.57142871093751 3.47884497070313 3 2 2
72 0 0 1 1 2 2 1 0 0 0 4.14640478515624 4.60727197265623 5.63137402343753 3 3 3
33 0 0 1 7 7 6 1 0 0 1 17.24162109375 21.669337890625 19.81122265625 2 3 2
36 0 0 0 4 4 3 1 0 0 0 1.61173510742188 6.02360693359374 6.08506005859372 2 2 3
52 0 0 0 11 7 10 0 0 0 1 25.3233867187505 26.3725507812506 23.075896484375 3 2 2
60 0 1 0 9 6 4 1 0 0 1 5.63112011718752 8.1674150390625 8.38358105468748 2 2 3
58 0 0 1 2 4 2 1 0 0 0 10.80744140625 14.2455419921876 11.536263671875 2 3 2
31 0 0 0 5 4 4 1 0 0 1 18.0138574218751 18.0138574218751 19.5069296875 3 3 3
26 1 0 0 4 3 4 1 0 0 0 24.8290996093748 25.9699765625012 28.6120097656242 2 3 3
54 0 0 1 1 3 2 0 0 1 1 9.51000000000004 10.53 11.44 3 3 2
74 0 0 1 2 3 5 0 0 0 0 5.23285888671877 5.38462792968749 5.57991894531253 3 3 2
47 0 0 1 4 1 7 1 0 0 0 12.195697265625 11.3562197265625 15.4352675781251 2 3 3
40 0 0 0 1 4 3 1 0 0 1 14.82 15.08 15.08 3 2 3
69 0 0 1 2 6 3 0 0 0 0 8.83857031249998 19.79236328125 9.07710058593752 3 3 3
45 0 0 1 11 12 4 0 0 1 1 12.24 12.22 11.5 3 2 2
41 1 0 0 8 3 6 1 0 0 1 44.3258671874987 38.9365781250002 50.202226562501 2 2 1
38 0 0 0 5 11 12 1 0 0 0 25.0597421875005 27.2401914062494 30.0044999999995 2 3 2
51 0 0 0 7 3 2 1 0 0 1 18.546 19.18 18.1365 2 2 2
42 0 0 1 1 6 11 0 1 0 1 13.3191103515624 13.0591093749999 12.48 2 2 2
40 1 0 0 3 2 3 0 0 1 0 12.00923828125 12.00923828125 12.004619140625 3 3 2
44 0 0 1 10 10 8 0 0 1 1 21.64662890625 22.9888906250003 24.3716210937503 2 2 2
25 0 0 0 8 5 5 0 0 1 0 11.5642958984375 10.6882216796875 10.0277138671876 2 3 2
42 0 0 1 3 1 1 0 1 0 0 14.6437783203125 15.6971093750001 16.135404296875 2 2 1
56 0 1 0 8 2 3 1 0 0 1 45.5161679687513 50.0000000000008 52.084062499998 2 2 2
43 0 1 0 6 7 12 1 0 0 0 7.65786425781253 7.59417822265629 9.18107324218751 3 3 3
41 0 0 0 9 1 9 1 0 0 1 16 14 6.00060009765625 3 3 2
33 0 0 0 3 2 3 1 0 0 0 12.408236328125 13.47240625 14.9195859375 3 3 3
42 1 0 0 10 8 10 1 0 0 1 41.8878242187496 42.5161640624998 42.4182304687509 1 3 2
23 0 0 0 7 4 8 0 0 1 0 2.82837231445313 3.67653710937501 8.04650927734378 2 2 1
72 0 0 1 4 1 5 0 0 0 1 7.96963720703124 7.95010644531253 8.67063476562501 2 2 3
48 0 0 1 2 1 1 1 0 0 1 14.7257275390625 16.2857275390625 16.8999999999999 3 2 3
42 0 0 1 2 2 2 1 0 0 0 88.9804609374958 11.453783203125 13.2477646484374 3 3 3
31 0 0 0 8 2 2 0 0 1 0 12.1630419921875 15.0139521484376 14.9654970703125 2 2 2
58 0 0 1 3 9 12 1 0 0 1 9.52718359374999 9.35161035156255 15.805361328125 2 1 2
22 0 0 0 6 9 8 1 0 0 0 10.3151650390625 10.447373046875 11.783244140625 2 2 2
21 0 0 0 6 9 12 0 0 1 1 6.14302978515625 7.73808789062505 5.99165625000002 1 1 1
50 0 0 0 7 10 6 1 0 0 1 22.5548691406251 25.5859003906239 26.0312890625008 3 2 2
45 0 1 0 4 4 9 1 0 0 0 27.2769355468739 28.6930507812506 26.5548769531252 2 2 2
47 0 0 0 5 3 5 0 0 1 0 17.4133945312501 17.713625 17.713625 2 3 2
29 0 1 0 2 5 4 1 0 0 1 6.73636328124998 6.78199999999997 14.5000000000001 2 2 2
27 0 0 0 2 4 1 1 0 0 0 3.10701831054688 3.53410693359373 11.686556640625 2 3 3
51 0 1 0 4 3 6 0 0 1 1 28.810625000001 29.0207851562492 30.221708984376 2 3 3
66 0 0 1 5 1 2 0 1 0 1 6.42745703125 5.37515087890625 6.93958837890628 3 3 2
36 1 0 0 6 4 7 1 0 0 1 24.2492382812496 24.7504589843746 37.9773007812513 2 2 2
70 0 0 1 6 4 3 1 0 0 1 25.3906132812491 24.33374609375 27.5572714843754 3 2 2
34 1 0 0 7 6 6 1 0 0 0 27.5555117187494 19.1353828125001 20.96273828125 3 3 3
27 1 0 0 4 3 2 1 0 0 1 41.0357109375002 41.9999999999998 40.4546015624981 3 3 3
49 0 0 1 8 8 12 1 0 0 1 0.685850585937498 1.17310253906251 1.00687536621094 3 3 3
77 0 0 1 1 1 3 0 0 1 0 7.93137792968751 6.61580664062503 8.45146582031249 3 3 3
51 0 0 0 9 7 9 1 0 0 1 21.8443007812499 23.0024999999996 23.8000000000008 3 3 3
49 0 0 1 5 3 3 1 0 0 0 3.05899999999999 3.445 3.51999999999999 3 3 3
37 1 0 0 12 12 9 1 0 0 1 15.6120087890625 16.2124707031251 7.66087402343747 2 2 2
32 1 0 0 3 3 3 1 0 0 0 2.47228515625 2.47228515625 8.4295615234375 2 2 2
21 0 0 0 4 2 6 0 0 1 0 0.531428527832029 7.56215332031246 13.5103925781251 3 3 3
